ftop_acc_x_std,ftop_acc_y_std,ftop_acc_z_std,ftop_gyr_x_std,ftop_gyr_y_std,ftop_gyr_z_std,fdown_acc_x_std,fdown_acc_y_std,fdown_acc_z_std,fdown_gyr_x_std,fdown_gyr_y_std,fdown_gyr_z_std,dummy_label_std,ftop_acc_x_aad,ftop_acc_y_aad,ftop_acc_z_aad,ftop_gyr_x_aad,ftop_gyr_y_aad,ftop_gyr_z_aad,fdown_acc_x_aad,fdown_acc_y_aad,fdown_acc_z_aad,fdown_gyr_x_aad,fdown_gyr_y_aad,fdown_gyr_z_aad,dummy_label_aad,ftop_acc_x_mad,ftop_acc_y_mad,ftop_acc_z_mad,ftop_gyr_x_mad,ftop_gyr_y_mad,ftop_gyr_z_mad,fdown_acc_x_mad,fdown_acc_y_mad,fdown_acc_z_mad,fdown_gyr_x_mad,fdown_gyr_y_mad,fdown_gyr_z_mad,dummy_label_mad,ftop_acc_x_median,ftop_acc_y_median,ftop_acc_z_median,ftop_gyr_x_median,ftop_gyr_y_median,ftop_gyr_z_median,fdown_acc_x_median,fdown_acc_y_median,fdown_acc_z_median,fdown_gyr_x_median,fdown_gyr_y_median,fdown_gyr_z_median,dummy_label_median,ftop_acc_x_IQR,ftop_acc_y_IQR,ftop_acc_z_IQR,ftop_gyr_x_IQR,ftop_gyr_y_IQR,ftop_gyr_z_IQR,fdown_acc_x_IQR,fdown_acc_y_IQR
0.03155743498159675,0.019732875988869924,0.028021502548969398,0.010987971773384873,0.03220975847103083,0.024230286872817884,0.0443616232383993,0.01543797643456265,0.023420929725279194,0.015724437129070484,0.2191416008467619,0.055303553271601004,0.024851959981190143,0.01562273341463886,0.020582914928147292,0.007850839900821518,0.02921559789061593,0.018074589522268276,0.03157041475249724,0.012350143398352215,0.019545756983740236,0.012405214139838557,0.17622999424576188,0.04278708176744585,0.02017819602268215,0.012355243989338453,0.014017940110100005,0.0055459643761313505,0.025947809847164452,0.0135728338280868,0.02325305470463955,0.0102856422891939,0.01522531520405835,0.0093173647347822,0.1263888666511598,0.0344089363350365,0.038367961093832545,0.11096536737967769,0.09566665263754374,-0.00052824889128085,0.007375502040734051,0.0007194519015480999,0.009644704321255401,-0.0098377977289992,-0.00314404099012095,0.00147793566135055,-0.0565219432712183,-0.023231482577991153,0.04126128109104962,0.0273384372994247,0.027730988796517225,0.010771537673537824,0.0578006883655984,0.026436542216999852,0.04650521495424375,0.019435831083568576,0.03436531714464677,0.019300063472889248,0.28559563271809835,0.0714094845531304
0.032152258235683746,0.02328580831963692,0.03734060383676221,0.010652944019153426,0.027914896479080215,0.022430112476556813,0.05314115442151196,0.017676559785111706,0.02595061943011767,0.016022302621999926,0.3792116509542745,0.08068859912872622,0.02640109230712758,0.018995059663265788,0.029863622392103762,0.007592502036724454,0.022888833391097294,0.015194123620987533,0.040192106831418786,0.014941999996030124,0.02088010715476761,0.013514868875387765,0.3200241039166667,0.06402489059056027,0.0232741855408186,0.01460452565129574,0.0264881977051956,0.00539573385061815,0.0192177442418441,0.00955828899230925,0.0241042119647513,0.01339834079197535,0.0195554921845628,0.0123303643931241,0.29321453885657384,0.04215824388747895,0.0296738875319901,0.1106638079017802,0.07633967387259895,-0.00106437247903495,-0.00194969093674985,0.00076645047652875,-0.001033260304111,-0.0138327673077429,-0.0054473387715818,-0.00591593746432825,0.01405717896900315,-0.01140183385891385,0.047323943826918374,0.03146718758690355,0.052807316295386424,0.0108774481146656,0.04258017564563897,0.019201919573019373,0.052263323153892725,0.02796951223969955,0.0377564342247679,0.024324388240801548,0.5704934511236348,0.08800314223623555
0.027357890992324434,0.02599410295762721,0.03861031476365627,0.007216133195330978,0.03243031330355289,0.01386183270167001,0.04286246232365214,0.01850254893478691,0.028755812730622388,0.019648898411345612,0.3725512048181538,0.06858032412147308,0.020915253718935264,0.020782658702480663,0.030283476179522286,0.005948035611015493,0.02592208558218677,0.010948232607848529,0.0317942942106844,0.015566061123751317,0.022356932426094468,0.017014087488459163,0.3114392999530326,0.05628830630433881,0.015591831605428902,0.017508344818406442,0.02510391415708029,0.00543485961899025,0.016162826414995002,0.009022925982723501,0.0249399161376605,0.015106267942219701,0.015005426633855151,0.0172849664370335,0.24803332034779255,0.05096532536554155,0.02919870784211915,0.10424425065280125,0.07120389982918676,-0.0033785867703292,0.0059087806425448496,-0.00408517430295915,-0.00238651671852375,-0.015736485371115,-0.0016018555846859998,-0.00457537137133625,0.132562773934011,0.0272125048871437,0.029617778284519926,0.03392142559389397,0.049976997395426034,0.010893458945886324,0.04092612257899215,0.017704542823003124,0.0500241258824691,0.028702362036036842,0.03285352359437545,0.03437699552608445,0.4967038955979353,0.08747042790023182
0.04673810731332924,0.025330368378893735,0.029111137811201,0.010260912699795434,0.03846828093135802,0.018598755908838974,0.034170491408608866,0.016376226599574023,0.02449814765637941,0.019199758465527458,0.25029597280632115,0.05273202670531724,0.03503615245555828,0.019579836083830623,0.022688887381784033,0.008863090621521243,0.03190219789096356,0.014499537157575808,0.025164571473262422,0.013270840124395101,0.01862524639572799,0.015035433653212794,0.20753622748905934,0.04556770868625275,0.020731769369334147,0.013204294236829651,0.01908376599627615,0.00836448264154005,0.02426038024303365,0.01043540840702135,0.017359056320882048,0.01207517654689735,0.01170174506273805,0.010815285553292631,0.18424583539715467,0.050069802508582,0.0316742034291977,0.0999086685831805,0.0789890834959758,0.0004689685621588,-0.00346893398502985,-0.00711757534123595,0.0122320923136039,-0.014952329531021,-0.00257954052356205,5.183992395478296e-05,-0.07871723132693975,-0.01613454426372605,0.0467078828530461,0.0277965220676748,0.0379386774507514,0.016633839854867,0.06035897402124235,0.021970942869320102,0.03511714108067755,0.023166890673426976,0.023202581932717,0.021767051605287826,0.36558400835192284,0.09742989930330567
0.04437726398518636,0.019789420648294358,0.02606027309810912,0.01070969988937963,0.029961815314284445,0.02067733997947669,0.04791619193666516,0.015213115353827251,0.019608160560880012,0.014030732468914826,0.26083150008258793,0.06550503107439042,0.03269592518792081,0.015112683504428888,0.02099983203021342,0.008506688605813625,0.022397427399784994,0.01721699097235168,0.03349127655575804,0.012675888353319873,0.015177690424280263,0.010802241948342069,0.21165599905907895,0.05199477171130716,0.022746891887025056,0.0098117881757964,0.017662976875659,0.00713486457721715,0.014894260373540401,0.0146470167364815,0.01928930737734345,0.012604022068687801,0.0114190973119024,0.0085209617765636,0.17260197485756434,0.04345457373380335,0.027689399184566303,0.10013965613386319,0.0780784299124948,0.00567733165770195,-0.020122765117580953,-0.0009853432124565,0.014578983717723551,-0.015343080138598749,-0.0013010866579781,5.183992395478296e-05,0.06436981555731215,0.0107332401322534,0.044619989302843555,0.019812387104915702,0.03568204509355329,0.01489050914950425,0.028547812560180325,0.029084593944642474,0.0409895341634877,0.023211677663497625,0.026415514887293476,0.0181480933721361,0.37035833840653376,0.08687211467532963
0.024508673176540634,0.01557835524852479,0.03563328477945247,0.009885813678860909,0.03886574273110442,0.018233362556651304,0.0477109240122581,0.015006171815967508,0.02601337619957848,0.016087407325678288,0.29888357107154295,0.07739534353492608,0.019304131438845917,0.012628847900914548,0.02972518031229557,0.007331987209949157,0.03288565488005971,0.015385636874043465,0.0340475527253887,0.012556839325720498,0.02091874701394779,0.01228098476053089,0.2543857233749388,0.06392563689692526,0.016801879965294253,0.010859103423672509,0.026342879848291645,0.0046854751866019,0.024438707659887652,0.010501922489108199,0.024785381743432797,0.011239995443122649,0.01668032870334195,0.011206223849115349,0.2560993885255122,0.056595024528552945,0.025083334082129302,0.09733972328897886,0.10460413257688335,-0.0015597193337256502,-0.01066798930587755,0.008189123137472349,0.0207048492768965,-0.00838074464908425,-0.010637138153457449,-0.00752827064129935,-0.0167750997047369,0.00020048114409180004,0.03246751749224288,0.021256420092863257,0.05780910411092384,0.009174088095764874,0.05390782767805635,0.02820834151027175,0.040618822844875675,0.022389757960118353,0.034965482775573625,0.019995953474499048,0.514752170514501,0.12030601684248046
0.021488027088403437,0.01619244716799288,0.035608910513396944,0.0060054788589869795,0.032270560620304735,0.013938185093704687,0.029309507295614646,0.01208980014207299,0.02301112264007504,0.0174152941695136,0.31981032842202767,0.07295372575849704,0.016980169693956635,0.013132851885088075,0.029875174722198798,0.004793511866832505,0.026836832094220327,0.012115088238699556,0.02351692859434468,0.010257982034473057,0.018360313492686627,0.014386602453741156,0.2517030698793242,0.054703167132820564,0.01444975105100735,0.011438230265357147,0.025759535390932446,0.0040722884940004,0.017576880047593002,0.007392983385515499,0.01928480869738335,0.00866066614996425,0.01448374502912355,0.01123035392254785,0.19627614523911435,0.0398427820107703,0.0307554528075328,0.10262671655955745,0.0965808418151062,-0.0021408635935998,-0.0024633722302595997,-0.0092823622849939,0.0041826860753303,-0.009160683696018551,-0.00118939299758685,-0.0004915212670140999,-0.03953828385569225,-0.0041497066511916,0.028098735313035347,0.022545032509201313,0.05705389012036696,0.0081557560978954,0.050039363852479576,0.024901247482250727,0.0403767872156738,0.017581105816029972,0.027795527138258197,0.022600280454798977,0.38529884850466545,0.07932496552324317
0.025836801933027523,0.020860843469747793,0.03214667995101674,0.006265398510317343,0.027358683850193265,0.010508697339941203,0.02998750101300193,0.013946099450346852,0.021692208691736097,0.01734168005467279,0.37471550767640044,0.06681611655774422,0.02082254904401142,0.016601931926895394,0.026390287162397604,0.004974010286929589,0.023628791126452626,0.008556507026201128,0.02326185915208274,0.011705705602754043,0.018470596630198,0.015296713400088958,0.28659294398456325,0.049463764029140364,0.0175378578794058,0.013094769771219601,0.0239948004019433,0.0034702024580463998,0.0229923422376477,0.00657377921065885,0.019006015950130385,0.0110956983189099,0.0153662992596269,0.0127137332533362,0.18896033243351956,0.02859642153299795,0.03954434494017085,0.10262671655955745,0.07054494111721396,-0.00298944526785655,0.00842756477377165,-0.00928988042701855,0.0005811738574299155,-0.00840419781761845,-0.00401540192704245,0.0051311373281813,-0.0335317221064658,-0.0029622967994267,0.03597592986609445,0.028635015976177902,0.0451220388342654,0.0076550704763398,0.047733283169036723,0.014166203886422733,0.0372101106036002,0.023344948041752547,0.03200746316008205,0.029174020143679823,0.3695057133856169,0.056017558673108384
0.026469185514133225,0.018865210637565966,0.031067347466441374,0.00610497149755911,0.024630763564631366,0.012134368401520592,0.030246513777737058,0.013698304218590137,0.022887926353823147,0.01843771873654179,0.32643411893489793,0.06026973323078251,0.020843051952934646,0.015328413368383057,0.024110112302890754,0.004903094460905199,0.020535752771487215,0.009910540288064134,0.02302684059741937,0.010954614508326447,0.019209787599640295,0.016241742459286515,0.253051920093788,0.04885549571107655,0.017532503697619904,0.011931429509137406,0.0189550614056785,0.0042374519365618,0.014307561613439051,0.00806658168963015,0.01667837530245785,0.0097434933112758,0.0156609167997408,0.01405129121348126,0.20438507914285747,0.0382947853603171,0.03719184151835275,0.09601993103972181,0.07575828066836195,0.00041149654901055004,-0.006100430671202349,0.00060790422401335,0.00631689716071015,-0.0099414363076122,-0.0027722362850298,0.0005703864910880914,-0.0706588362620166,-0.0158627708489661,0.03559300303676952,0.023927710077001188,0.03791182312203965,0.008245686126432575,0.0400870698891911,0.014505053462405302,0.03242298020388515,0.020550248431356027,0.03331616504337043,0.03159648765626232,0.38706669712754715,0.07713690890836769
0.022544087410473472,0.016284178872608638,0.018345781968939736,0.005668456163006719,0.027890139082127275,0.0137517418375555,0.024489298192971787,0.011213681069200988,0.01829937332765679,0.013841577880921725,0.26545256578514387,0.052135429008112924,0.018651020569823852,0.01295211482344017,0.01480201867110676,0.004439055820548969,0.023757943923868777,0.011411914666146076,0.019509528974180203,0.008904876413276308,0.014124248220149746,0.011931625109954916,0.22705520612628388,0.04624697378361473,0.015208776225113099,0.010082715347863605,0.01223399336428975,0.0035634548435487,0.01861995456380815,0.0098080544789593,0.0148812274132175,0.00789252607003495,0.01016432117138415,0.01112965224634535,0.18020552679697777,0.044558868903089695,0.037094451986021154,0.09552690815084525,0.0766894405958837,0.00202124962585325,0.0035364883665774003,-0.0067577139566790505,-0.00430619590762485,-0.012415820147060299,-0.00117826375577765,-0.00166593315703645,-0.00297564988216085,0.00354802405934525,0.032815248451460506,0.02097639473421646,0.024358674503125954,0.0070460025957688,0.044152490085311774,0.01949897923537615,0.029167328765853172,0.015614804640846351,0.020361881110010475,0.023761902889125427,0.4445093922017366,0.09890727875784633
0.020141753075919314,0.020015737848336358,0.025665019895167715,0.006693816347179629,0.03167820569089259,0.012806545089733733,0.023731662399420456,0.013409173406025793,0.021768363801835024,0.02004871488756966,0.3503802844251925,0.05446172663504736,0.015873333267439747,0.01599634524350801,0.020614591251420518,0.00556082660184649,0.0291294523926165,0.010314393541028309,0.019220218533466744,0.010191940352765997,0.017535299400205043,0.01565836275661052,0.29969944384735914,0.04796706951047712,0.012320651283446398,0.013300922962945244,0.017483845459439103,0.0047992372959184005,0.02559654459433435,0.008974011259271102,0.015262707591041551,0.007538951647091499,0.01591819261927735,0.012049356432560599,0.3073308741851115,0.0445996234145282,0.03780835464047,0.0945300720586468,0.08053944267446336,0.0013893647157422,-0.0004403761436254,-0.0064373970093951505,0.0034860661416599,-0.0125164092224061,-0.0087667968670694,-0.00602597375846225,0.01465235893169625,-0.005808686723577899,0.024417754643468747,0.025228562469279986,0.03384696931683644,0.009284849462527726,0.0551362177007763,0.017972493028130396,0.029775659275727805,0.015047406274541575,0.03178828986965158,0.02397676958548595,0.5923680150107455,0.09404095737524132
0.016590889486447883,0.02130174427382614,0.028629973864833427,0.006889290872886507,0.02746903879945945,0.013194202109670284,0.021244904377707784,0.01517400026845997,0.022445473645077485,0.02173026581485066,0.3321577351882589,0.05106511843664326,0.013083107124834256,0.01620081113077283,0.024025468141544572,0.005599368499777285,0.02362637342116535,0.010521154948157807,0.016622331306902455,0.01168972458791883,0.01947019351877637,0.01834886623261767,0.2713210697045747,0.04109633265738629,0.010244220065491848,0.01389953916709695,0.0237560372380723,0.0043393231332409,0.012857407212684552,0.0073763367240672496,0.012406527114855851,0.00861741543544665,0.017037538993618602,0.0136994708133935,0.24355731374323336,0.03820943749261405,0.035085087756820746,0.09573428032526735,0.08011563570638355,0.0009102086344174,-0.0119605881111382,-0.00408990760775895,0.004936441452022751,-0.0136941169307647,0.00131678271944485,0.0045310501221628,-0.025630620339501753,-0.0030382113284321,0.022166009259434304,0.02593950369958327,0.045757880866939576,0.008413662733322651,0.04380110434235822,0.017263680764963502,0.024549433802174298,0.01778252459136545,0.03302854419293595,0.03389146954828435,0.5144917757690484,0.07806589660855733
0.019699925906127246,0.019578284785927963,0.02445703254048875,0.006611790270218633,0.025479426014684566,0.013190695790971837,0.026594303905462063,0.012644245854427546,0.019125625510120377,0.01563031572229555,0.3252111291368776,0.05577903576712754,0.016202877613665023,0.014875031499025285,0.019747419201767095,0.004847439183064042,0.020534873563551496,0.010515339277952567,0.02144685460037814,0.010036054711688143,0.01712357820158671,0.013697921371357773,0.2731938472014775,0.04619965132333716,0.014114354056396348,0.010761946502632742,0.015290953375673606,0.00307603616127745,0.0188953348963748,0.0073542434457504,0.0177699345945924,0.009035204662568899,0.01784750418791045,0.014607119369138749,0.27934964409780805,0.04263309915838115,0.0357344972275851,0.0946300604285121,0.08227204754709624,0.0005209421397656499,0.012267861853819749,-0.00287118315163255,0.00426823431672735,-0.012605261734392751,-0.01112490641397405,-0.00381099863900925,0.00690140719727635,-0.00071026432862575,0.0284741631841752,0.021116062991634973,0.030168999888218237,0.006259658561308175,0.040600811910259174,0.015120581372977525,0.03556382106014702,0.018019342372410624,0.0335262493163948,0.029152277340131677,0.5386058602633806,0.08589681226065266
